TL Name,TL Reference,Monitored Object Name,Monitored Object Reference,Monitored Object Last Sample,Object Name Similarity %,TL Polling Frequency,Monitored Object Unit
HS_RM3309_RAD_FM_Manufacturer_Specific_2_TL,5606.491600.TL116,HS_RM3309_RAD_FM_Manufacturer_Specific_2,491600.AV10309.Present_Value,2020-06-01 18:22:47,93.0,30000,
HS_RM3309_RAD_FM_FABRICATION NUMBER_TL,5606.491600.TL117,HS_RM3309_RAD_FM_FABRICATION NUMBER,491600.AV10310.Present_Value,2020-06-01 18:22:49,92.0,30000,
HS_RM3309_RAD_FM_TIME POINT_TL,5606.491600.TL118,HS_RM3309_RAD_FM_TIME POINT,491600.AV10311.Present_Value,2020-06-01 18:22:50,90.0,30000,
HS_RM3309_RAD_FM_TIME POINT_2_TL,5606.491600.TL119,HS_RM3309_RAD_FM_TIME POINT_2,491600.AV10312.Present_Value,2020-06-01 18:22:52,91.0,30000,
HS_RM3309_RAD_FM_FLOW TEMPERATURE_TL,5606.491600.TL120,HS_RM3309_RAD_FM_FLOW TEMPERATURE,491600.AV10313.Present_Value,2020-06-01 18:22:53,92.0,30000,°C
HS_RM3309_RAD_FM_RETURN TEMP._TL,5606.491600.TL121,HS_RM3309_RAD_FM_RETURN TEMP.,491600.AV10314.Present_Value,2020-06-01 18:22:55,91.0,30000,°C
HS_RM3309_RAD_FM_VOLUME FLOW_TL,5606.491600.TL122,HS_RM3309_RAD_FM_VOLUME FLOW,491600.AV10315.Present_Value,2020-06-01 18:22:46,90.0,30000,m³/h
HS_RM3309_RAD_FM_POWER WATTS_TL,5606.491600.TL123,HS_RM3309_RAD_FM_POWER WATTS,491600.AV10316.Present_Value,2020-06-01 18:22:47,90.0,30000,W
HS_RM3309_RAD_FM_Manufacturer_Specific_3_TL,5606.491600.TL124,HS_RM3309_RAD_FM_Manufacturer_Specific_3,491600.AV10317.Present_Value,2020-06-01 18:22:48,93.0,30000,
HS_RM3309_RAD_FM_On time_TL,5606.491600.TL125,HS_RM3309_RAD_FM_On time,491600.AV10318.Present_Value,2020-06-01 18:22:49,89.0,30000,h
HS_RM3309_RAD_FM_Manufacturer_Specific_4_TL,5606.491600.TL126,HS_RM3309_RAD_FM_Manufacturer_Specific_4,491600.AV10319.Present_Value,2020-06-01 18:22:51,93.0,30000,
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_1_TL,5606.491600.TL127,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_1,491600.AV10320.Present_Value,2020-06-01 18:22:52,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_2_TL,5606.491600.TL128,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_2,491600.AV10321.Present_Value,2020-06-01 18:22:53,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_3_TL,5606.491600.TL129,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_3,491600.AV10322.Present_Value,2020-06-01 18:22:55,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_4_TL,5606.491600.TL130,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_4,491600.AV10323.Present_Value,2020-06-01 18:23:13,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_5_TL,5606.491600.TL131,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_5,491600.AV10324.Present_Value,2020-06-01 18:23:15,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_6_TL,5606.491600.TL132,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_6,491600.AV10325.Present_Value,2020-06-01 18:23:17,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_7_TL,5606.491600.TL133,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_7,491600.AV10326.Present_Value,2020-06-01 18:23:18,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_8_TL,5606.491600.TL134,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_8,491600.AV10327.Present_Value,2020-06-01 18:23:20,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_9_TL,5606.491600.TL135,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_9,491600.AV10328.Present_Value,2020-06-01 18:23:21,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_10_TL,5606.491600.TL136,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_10,491600.AV10329.Present_Value,2020-06-01 18:23:22,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_11_TL,5606.491600.TL137,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_11,491600.AV10330.Present_Value,2020-06-01 18:23:23,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_12_TL,5606.491600.TL138,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_12,491600.AV10331.Present_Value,2020-06-01 18:23:13,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_13_TL,5606.491600.TL139,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_13,491600.AV10332.Present_Value,2020-06-01 18:23:15,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_14_TL,5606.491600.TL140,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_14,491600.AV10333.Present_Value,2020-06-01 18:23:17,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_15_TL,5606.491600.TL141,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_15,491600.AV10334.Present_Value,2020-06-01 18:23:18,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_16_TL,5606.491600.TL142,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_16,491600.AV10335.Present_Value,2020-06-01 18:23:20,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_17_TL,5606.491600.TL143,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_17,491600.AV10336.Present_Value,2020-06-01 18:23:21,93.0,30000,Wh
HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_18_TL,5606.491600.TL144,HS_RM3309_RAD_FM_ENERGY WATT-HR_Month_18,491600.AV10337.Present_Value,2020-06-01 18:23:22,93.0,30000,Wh
HS_RM3309_RAD_FM_VOLUME M^3_Month_1_TL,5606.491600.TL145,HS_RM3309_RAD_FM_VOLUME M^3_Month_1,491600.AV10338.Present_Value,2020-06-01 18:23:23,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_2_TL,5606.491600.TL146,HS_RM3309_RAD_FM_VOLUME M^3_Month_2,491600.AV10339.Present_Value,2020-06-01 18:23:14,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_3_TL,5606.491600.TL147,HS_RM3309_RAD_FM_VOLUME M^3_Month_3,491600.AV10340.Present_Value,2020-06-01 18:23:16,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_4_TL,5606.491600.TL148,HS_RM3309_RAD_FM_VOLUME M^3_Month_4,491600.AV10341.Present_Value,2020-06-01 18:23:17,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_5_TL,5606.491600.TL149,HS_RM3309_RAD_FM_VOLUME M^3_Month_5,491600.AV10342.Present_Value,2020-06-01 18:23:19,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_6_TL,5606.491600.TL150,HS_RM3309_RAD_FM_VOLUME M^3_Month_6,491600.AV10343.Present_Value,2020-06-01 18:23:20,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_7_TL,5606.491600.TL151,HS_RM3309_RAD_FM_VOLUME M^3_Month_7,491600.AV10344.Present_Value,2020-06-01 18:23:22,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_8_TL,5606.491600.TL152,HS_RM3309_RAD_FM_VOLUME M^3_Month_8,491600.AV10345.Present_Value,2020-06-01 18:23:22,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_9_TL,5606.491600.TL153,HS_RM3309_RAD_FM_VOLUME M^3_Month_9,491600.AV10346.Present_Value,2020-06-01 18:23:23,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_10_TL,5606.491600.TL154,HS_RM3309_RAD_FM_VOLUME M^3_Month_10,491600.AV10347.Present_Value,2020-06-01 18:23:14,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_11_TL,5606.491600.TL155,HS_RM3309_RAD_FM_VOLUME M^3_Month_11,491600.AV10348.Present_Value,2020-06-01 18:23:16,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_12_TL,5606.491600.TL156,HS_RM3309_RAD_FM_VOLUME M^3_Month_12,491600.AV10349.Present_Value,2020-06-01 18:23:18,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_13_TL,5606.491600.TL157,HS_RM3309_RAD_FM_VOLUME M^3_Month_13,491600.AV10350.Present_Value,2020-06-01 18:23:19,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_14_TL,5606.491600.TL158,HS_RM3309_RAD_FM_VOLUME M^3_Month_14,491600.AV10351.Present_Value,2020-06-01 18:23:21,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_15_TL,5606.491600.TL159,HS_RM3309_RAD_FM_VOLUME M^3_Month_15,491600.AV10352.Present_Value,2020-06-01 18:23:13,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_16_TL,5606.491600.TL160,HS_RM3309_RAD_FM_VOLUME M^3_Month_16,491600.AV10353.Present_Value,2020-06-01 18:23:14,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_17_TL,5606.491600.TL161,HS_RM3309_RAD_FM_VOLUME M^3_Month_17,491600.AV10354.Present_Value,2020-06-01 18:23:16,92.0,30000,m³
HS_RM3309_RAD_FM_VOLUME M^3_Month_18_TL,5606.491600.TL162,HS_RM3309_RAD_FM_VOLUME M^3_Month_18,491600.AV10355.Present_Value,2020-06-01 18:23:18,92.0,30000,m³
HS_RM3308_RAD_FM_ENERGY WATT-HR_TL,5606.491600.TL163,HS_RM3308_RAD_FM_ENERGY WATT-HR,491600.AV10402.Present_Value,2020-06-01 18:23:19,91.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_2_TL,5606.491600.TL164,HS_RM3308_RAD_FM_ENERGY WATT-HR_2,491600.AV10403.Present_Value,2020-06-01 18:23:49,92.0,30000,Wh
HS_RM3308_RAD_FM_VOLUME M^3_TL,5606.491600.TL165,HS_RM3308_RAD_FM_VOLUME M^3,491600.AV10404.Present_Value,2020-06-01 18:23:51,90.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_2_TL,5606.491600.TL166,HS_RM3308_RAD_FM_VOLUME M^3_2,491600.AV10405.Present_Value,2020-06-01 18:23:53,91.0,30000,m³
HS_RM3308_RAD_FM_EXT_VIF CODE2_HW SW_TL,5606.491600.TL167,HS_RM3308_RAD_FM_EXT_VIF CODE2_HW SW,491600.AV10406.Present_Value,2020-06-01 18:23:41,92.0,30000,
HS_RM3308_RAD_FM_EXT_VIF CODE2_HW Ver_TL,5606.491600.TL168,HS_RM3308_RAD_FM_EXT_VIF CODE2_HW Ver,491600.AV10407.Present_Value,2020-06-01 18:23:43,93.0,30000,
HS_RM3308_RAD_FM_Manufacturer_Specific_TL,5606.491600.TL169,HS_RM3308_RAD_FM_Manufacturer_Specific,491600.AV10408.Present_Value,2020-06-01 18:23:45,93.0,30000,
HS_RM3308_RAD_FM_Manufacturer_Specific_2_TL,5606.491600.TL170,HS_RM3308_RAD_FM_Manufacturer_Specific_2,491600.AV10409.Present_Value,2020-06-01 18:23:46,93.0,30000,
HS_RM3308_RAD_FM_FABRICATION NUMBER_TL,5606.491600.TL171,HS_RM3308_RAD_FM_FABRICATION NUMBER,491600.AV10410.Present_Value,2020-06-01 18:23:48,92.0,30000,
HS_RM3308_RAD_FM_TIME POINT_TL,5606.491600.TL172,HS_RM3308_RAD_FM_TIME POINT,491600.AV10411.Present_Value,2020-06-01 18:23:50,90.0,30000,
HS_RM3308_RAD_FM_TIME POINT_2_TL,5606.491600.TL173,HS_RM3308_RAD_FM_TIME POINT_2,491600.AV10412.Present_Value,2020-06-01 18:23:52,91.0,30000,
HS_RM3308_RAD_FM_FLOW TEMPERATURE_TL,5606.491600.TL174,HS_RM3308_RAD_FM_FLOW TEMPERATURE,491600.AV10413.Present_Value,2020-06-01 18:23:53,92.0,30000,°C
HS_RM3308_RAD_FM_RETURN TEMP._TL,5606.491600.TL175,HS_RM3308_RAD_FM_RETURN TEMP.,491600.AV10414.Present_Value,2020-06-01 18:23:42,91.0,30000,°C
HS_RM3308_RAD_FM_VOLUME FLOW_TL,5606.491600.TL176,HS_RM3308_RAD_FM_VOLUME FLOW,491600.AV10415.Present_Value,2020-06-01 18:23:44,90.0,30000,m³/h
HS_RM3308_RAD_FM_POWER WATTS_TL,5606.491600.TL177,HS_RM3308_RAD_FM_POWER WATTS,491600.AV10416.Present_Value,2020-06-01 18:23:45,90.0,30000,W
HS_RM3308_RAD_FM_Manufacturer_Specific_3_TL,5606.491600.TL178,HS_RM3308_RAD_FM_Manufacturer_Specific_3,491600.AV10417.Present_Value,2020-06-01 18:23:46,93.0,30000,
HS_RM3308_RAD_FM_On time_TL,5606.491600.TL179,HS_RM3308_RAD_FM_On time,491600.AV10418.Present_Value,2020-06-01 18:23:48,89.0,30000,h
HS_RM3308_RAD_FM_Manufacturer_Specific_4_TL,5606.491600.TL180,HS_RM3308_RAD_FM_Manufacturer_Specific_4,491600.AV10419.Present_Value,2020-06-01 18:23:50,93.0,30000,
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_1_TL,5606.491600.TL181,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_1,491600.AV10420.Present_Value,2020-06-01 18:23:52,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_2_TL,5606.491600.TL182,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_2,491600.AV10421.Present_Value,2020-06-01 18:23:53,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_3_TL,5606.491600.TL183,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_3,491600.AV10422.Present_Value,2020-06-01 18:23:42,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_4_TL,5606.491600.TL184,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_4,491600.AV10423.Present_Value,2020-06-01 18:23:44,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_5_TL,5606.491600.TL185,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_5,491600.AV10424.Present_Value,2020-06-01 18:23:45,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_6_TL,5606.491600.TL186,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_6,491600.AV10425.Present_Value,2020-06-01 18:23:47,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_7_TL,5606.491600.TL187,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_7,491600.AV10426.Present_Value,2020-06-01 18:23:48,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_8_TL,5606.491600.TL188,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_8,491600.AV10427.Present_Value,2020-06-01 18:23:50,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_9_TL,5606.491600.TL189,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_9,491600.AV10428.Present_Value,2020-06-01 18:23:52,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_10_TL,5606.491600.TL190,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_10,491600.AV10429.Present_Value,2020-06-01 18:23:54,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_11_TL,5606.491600.TL191,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_11,491600.AV10430.Present_Value,2020-06-01 18:23:43,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_12_TL,5606.491600.TL192,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_12,491600.AV10431.Present_Value,2020-06-01 18:23:44,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_13_TL,5606.491600.TL193,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_13,491600.AV10432.Present_Value,2020-06-01 18:23:46,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_14_TL,5606.491600.TL194,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_14,491600.AV10433.Present_Value,2020-06-01 18:23:47,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_15_TL,5606.491600.TL195,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_15,491600.AV10434.Present_Value,2020-06-01 18:23:49,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_16_TL,5606.491600.TL196,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_16,491600.AV10435.Present_Value,2020-06-01 18:23:51,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_17_TL,5606.491600.TL197,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_17,491600.AV10436.Present_Value,2020-06-01 18:23:53,93.0,30000,Wh
HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_18_TL,5606.491600.TL198,HS_RM3308_RAD_FM_ENERGY WATT-HR_Month_18,491600.AV10437.Present_Value,2020-06-01 18:23:54,93.0,30000,Wh
HS_RM3308_RAD_FM_VOLUME M^3_Month_1_TL,5606.491600.TL199,HS_RM3308_RAD_FM_VOLUME M^3_Month_1,491600.AV10438.Present_Value,2020-06-01 18:23:43,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_2_TL,5606.491600.TL200,HS_RM3308_RAD_FM_VOLUME M^3_Month_2,491600.AV10439.Present_Value,2020-06-01 18:24:13,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_3_TL,5606.491600.TL201,HS_RM3308_RAD_FM_VOLUME M^3_Month_3,491600.AV10440.Present_Value,2020-06-01 18:24:15,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_4_TL,5606.491600.TL202,HS_RM3308_RAD_FM_VOLUME M^3_Month_4,491600.AV10441.Present_Value,2020-06-01 18:24:17,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_5_TL,5606.491600.TL203,HS_RM3308_RAD_FM_VOLUME M^3_Month_5,491600.AV10442.Present_Value,2020-06-01 18:24:18,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_6_TL,5606.491600.TL204,HS_RM3308_RAD_FM_VOLUME M^3_Month_6,491600.AV10443.Present_Value,2020-06-01 18:24:20,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_7_TL,5606.491600.TL205,HS_RM3308_RAD_FM_VOLUME M^3_Month_7,491600.AV10444.Present_Value,2020-06-01 18:24:22,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_8_TL,5606.491600.TL206,HS_RM3308_RAD_FM_VOLUME M^3_Month_8,491600.AV10445.Present_Value,2020-06-01 18:24:24,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_9_TL,5606.491600.TL207,HS_RM3308_RAD_FM_VOLUME M^3_Month_9,491600.AV10446.Present_Value,2020-06-01 18:24:11,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_10_TL,5606.491600.TL208,HS_RM3308_RAD_FM_VOLUME M^3_Month_10,491600.AV10447.Present_Value,2020-06-01 18:24:14,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_11_TL,5606.491600.TL209,HS_RM3308_RAD_FM_VOLUME M^3_Month_11,491600.AV10448.Present_Value,2020-06-01 18:24:15,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_12_TL,5606.491600.TL210,HS_RM3308_RAD_FM_VOLUME M^3_Month_12,491600.AV10449.Present_Value,2020-06-01 18:24:17,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_13_TL,5606.491600.TL211,HS_RM3308_RAD_FM_VOLUME M^3_Month_13,491600.AV10450.Present_Value,2020-06-01 18:24:19,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_14_TL,5606.491600.TL212,HS_RM3308_RAD_FM_VOLUME M^3_Month_14,491600.AV10451.Present_Value,2020-06-01 18:24:21,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_15_TL,5606.491600.TL213,HS_RM3308_RAD_FM_VOLUME M^3_Month_15,491600.AV10452.Present_Value,2020-06-01 18:24:22,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_16_TL,5606.491600.TL214,HS_RM3308_RAD_FM_VOLUME M^3_Month_16,491600.AV10453.Present_Value,2020-06-01 18:24:24,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_17_TL,5606.491600.TL215,HS_RM3308_RAD_FM_VOLUME M^3_Month_17,491600.AV10454.Present_Value,2020-06-01 18:24:12,92.0,30000,m³
HS_RM3308_RAD_FM_VOLUME M^3_Month_18_TL,5606.491600.TL216,HS_RM3308_RAD_FM_VOLUME M^3_Month_18,491600.AV10455.Present_Value,2020-06-01 18:24:14,92.0,30000,m³
HS_RM3307_RAD_FM_ENERGY WATT-HR_TL,5606.491600.TL217,HS_RM3307_RAD_FM_ENERGY WATT-HR,491600.AV10502.Present_Value,2020-06-01 18:24:16,91.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_2_TL,5606.491600.TL218,HS_RM3307_RAD_FM_ENERGY WATT-HR_2,491600.AV10503.Present_Value,2020-06-01 18:24:17,92.0,30000,Wh
HS_RM3307_RAD_FM_VOLUME M^3_TL,5606.491600.TL219,HS_RM3307_RAD_FM_VOLUME M^3,491600.AV10504.Present_Value,2020-06-01 18:24:19,90.0,30000,m³
HS_RM3307_RAD_FM_VOLUME M^3_2_TL,5606.491600.TL220,HS_RM3307_RAD_FM_VOLUME M^3_2,491600.AV10505.Present_Value,2020-06-01 18:24:21,91.0,30000,m³
HS_RM3307_RAD_FM_EXT_VIF CODE2_HW SW_TL,5606.491600.TL221,HS_RM3307_RAD_FM_EXT_VIF CODE2_HW SW,491600.AV10506.Present_Value,2020-06-01 18:24:22,92.0,30000,
HS_RM3307_RAD_FM_EXT_VIF CODE2_HW Ver_TL,5606.491600.TL222,HS_RM3307_RAD_FM_EXT_VIF CODE2_HW Ver,491600.AV10507.Present_Value,2020-06-01 18:24:24,93.0,30000,
HS_RM3307_RAD_FM_Manufacturer_Specific_TL,5606.491600.TL223,HS_RM3307_RAD_FM_Manufacturer_Specific,491600.AV10508.Present_Value,2020-06-01 18:24:12,93.0,30000,
HS_RM3307_RAD_FM_Manufacturer_Specific_2_TL,5606.491600.TL224,HS_RM3307_RAD_FM_Manufacturer_Specific_2,491600.AV10509.Present_Value,2020-06-01 18:24:14,93.0,30000,
HS_RM3307_RAD_FM_FABRICATION NUMBER_TL,5606.491600.TL225,HS_RM3307_RAD_FM_FABRICATION NUMBER,491600.AV10510.Present_Value,2020-06-01 18:24:16,92.0,30000,
HS_RM3307_RAD_FM_TIME POINT_TL,5606.491600.TL226,HS_RM3307_RAD_FM_TIME POINT,491600.AV10511.Present_Value,2020-06-01 18:24:18,90.0,30000,
HS_RM3307_RAD_FM_TIME POINT_2_TL,5606.491600.TL227,HS_RM3307_RAD_FM_TIME POINT_2,491600.AV10512.Present_Value,2020-06-01 18:24:20,91.0,30000,
HS_RM3307_RAD_FM_FLOW TEMPERATURE_TL,5606.491600.TL228,HS_RM3307_RAD_FM_FLOW TEMPERATURE,491600.AV10513.Present_Value,2020-06-01 18:24:21,92.0,30000,°C
HS_RM3307_RAD_FM_RETURN TEMP._TL,5606.491600.TL229,HS_RM3307_RAD_FM_RETURN TEMP.,491600.AV10514.Present_Value,2020-06-01 18:24:23,91.0,30000,°C
HS_RM3307_RAD_FM_VOLUME FLOW_TL,5606.491600.TL230,HS_RM3307_RAD_FM_VOLUME FLOW,491600.AV10515.Present_Value,2020-06-01 18:24:25,90.0,30000,m³/h
HS_RM3307_RAD_FM_POWER WATTS_TL,5606.491600.TL231,HS_RM3307_RAD_FM_POWER WATTS,491600.AV10516.Present_Value,2020-06-01 18:24:12,90.0,30000,W
HS_RM3307_RAD_FM_Manufacturer_Specific_3_TL,5606.491600.TL232,HS_RM3307_RAD_FM_Manufacturer_Specific_3,491600.AV10517.Present_Value,2020-06-01 18:24:15,93.0,30000,
HS_RM3307_RAD_FM_On time_TL,5606.491600.TL233,HS_RM3307_RAD_FM_On time,491600.AV10518.Present_Value,2020-06-01 18:24:16,89.0,30000,h
HS_RM3307_RAD_FM_Manufacturer_Specific_4_TL,5606.491600.TL234,HS_RM3307_RAD_FM_Manufacturer_Specific_4,491600.AV10519.Present_Value,2020-06-01 18:24:18,93.0,30000,
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_1_TL,5606.491600.TL235,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_1,491600.AV10520.Present_Value,2020-06-01 18:24:20,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_2_TL,5606.491600.TL236,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_2,491600.AV10521.Present_Value,2020-06-01 18:24:21,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_3_TL,5606.491600.TL237,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_3,491600.AV10522.Present_Value,2020-06-01 18:24:23,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_4_TL,5606.491600.TL238,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_4,491600.AV10523.Present_Value,2020-06-01 18:24:25,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_5_TL,5606.491600.TL239,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_5,491600.AV10524.Present_Value,2020-06-01 18:24:11,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_6_TL,5606.491600.TL240,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_6,491600.AV10525.Present_Value,2020-06-01 18:24:13,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_7_TL,5606.491600.TL241,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_7,491600.AV10526.Present_Value,2020-06-01 18:24:44,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_8_TL,5606.491600.TL242,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_8,491600.AV10527.Present_Value,2020-06-01 18:24:46,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_9_TL,5606.491600.TL243,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_9,491600.AV10528.Present_Value,2020-06-01 18:24:48,93.0,30000,Wh
HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_10_TL,5606.491600.TL244,HS_RM3307_RAD_FM_ENERGY WATT-HR_Month_10,491600.AV10529.Present_Value,2020-06-01 18:24:49,93.0,30000,Wh
